car_id,make,model,year,mileage,price,transmission,fuel_type,condition,seller_rating,num_photos,description_length,days_listed,sold_fast
2994,Toyota,Camry,2020,41591,11428.64,Automatic,Gas,Good,4.1,10,327,84,1
2995,BMW,X5,2021,53097,18380.41,Automatic,Gas,Fair,4.9,26,164,7,0
2996,Toyota,Camry,2023,138626,12842.89,Automatic,Gas,Good,4.5,20,434,4,0
2997,Ford,F-150,2022,150766,9912.87,Manual,Gas,Fair,,30,386,95,0
2998,Toyota,Camry,2007,153804,1500.0,Manual,Gas,Fair,4.8,6,334,30,0
2999,Nissan,Altima,2020,50550,11025.87,Automatic,Gas,Good,4.1,25,249,62,0
3000,Toyota,Camry,2010,125294,1500.0,Automatic,Gas,Good,4.0,27,264,57,0
3001,Nissan,Altima,2016,33881,6088.35,Automatic,Gas,Fair,4.7,27,492,37,1
3002,Chevrolet,Malibu,2015,34747,5673.0,Automatic,Gas,Good,4.1,29,532,55,1
3003,Mercedes,C-Class,2019,14613,18791.11,Manual,Hybrid,Good,4.4,5,350,85,1
3004,Hyundai,Elantra,2019,163361,4067.77,Automatic,Gas,Excellent,4.6,30,335,65,0
3005,Hyundai,Elantra,2020,35653,9842.07,Automatic,Gas,Excellent,3.7,25,271,52,1
3006,Honda,Civic,2014,55496,3197.96,Automatic,Gas,Excellent,4.4,6,540,3,1
3007,Hyundai,Elantra,2016,34676,6491.4,Automatic,Diesel,Excellent,5.0,27,404,77,1
3008,Nissan,Altima,2017,90862,3651.06,Automatic,Gas,Excellent,3.6,25,455,7,0
3009,BMW,X5,2008,47792,1500.0,Automatic,Gas,Good,4.5,18,453,70,1
3010,Toyota,Camry,2011,27367,1500.0,Automatic,Hybrid,Poor,3.7,15,353,70,1
3011,Nissan,Altima,2006,78041,1500.0,Automatic,Diesel,Good,4.8,31,225,34,1
3012,BMW,X5,2019,25330,14083.47,Automatic,Gas,Fair,4.8,24,250,96,1
3013,Mercedes,C-Class,2012,36226,1764.13,Automatic,Hybrid,Fair,4.0,27,569,16,0
3014,Hyundai,Elantra,2011,16913,1500.0,Automatic,Gas,Good,5.0,25,291,102,0
3015,Mercedes,C-Class,2019,25479,16560.24,Automatic,Gas,Good,4.9,13,338,8,1
3016,Hyundai,Elantra,2018,66643,8424.4,Automatic,Gas,Good,4.6,26,229,21,0
3017,Toyota,Camry,2012,18421,1500.0,Manual,Diesel,Fair,4.6,13,217,11,0
3018,Ford,F-150,2016,24619,7750.0,Manual,Gas,Fair,4.8,7,284,50,0
3019,Toyota,Camry,2017,59789,7147.38,Manual,Gas,Good,3.6,22,653,87,0
3020,Chevrolet,Malibu,2015,43210,7783.21,Automatic,Hybrid,Excellent,4.3,3,498,6,1
3021,Nissan,Altima,2021,197841,6952.78,Manual,Gas,Fair,4.4,16,320,110,0
3022,Honda,Civic,2021,179932,7162.94,Automatic,Gas,Excellent,4.0,26,562,15,0
3023,Ford,F-150,2008,35569,1500.0,Manual,Gas,Excellent,4.5,24,377,11,1
3024,Toyota,Camry,2012,83640,1500.0,Automatic,Gas,Fair,4.9,22,603,27,0
3025,BMW,X5,2009,93860,1500.0,Manual,Gas,Good,3.9,21,731,79,0
3026,Ford,F-150,2020,41836,15172.04,Automatic,Diesel,Good,4.2,7,554,45,0
3027,Nissan,Altima,2008,24408,1500.0,Automatic,Gas,Fair,3.7,22,414,38,0
3028,Hyundai,Elantra,2019,59433,10232.86,Automatic,Gas,Good,3.1,29,504,4,1
3029,Ford,F-150,2016,53975,4759.72,Automatic,Gas,Good,4.7,29,402,78,0
3030,Hyundai,Elantra,2009,46098,1500.0,Automatic,Gas,Excellent,4.2,25,124,45,1
3031,Nissan,Altima,2020,78072,7840.56,Automatic,Gas,Good,4.2,8,301,10,0
3032,Toyota,Camry,2018,38160,9285.54,Automatic,Gas,Fair,3.6,21,257,54,1
3033,Nissan,Altima,2014,29995,5271.59,Automatic,Gas,Good,4.1,14,298,29,1
3034,Ford,F-150,2011,63923,1500.0,Automatic,Diesel,Excellent,4.9,28,669,12,1
3035,BMW,X5,2017,75476,15075.95,Automatic,Gas,Excellent,4.2,31,568,56,0
3036,Mercedes,C-Class,2009,29555,1500.0,Automatic,Gas,,4.2,29,466,40,0
3037,Ford,F-150,2007,104490,1500.0,Automatic,Hybrid,Good,4.3,30,521,84,1
3038,Nissan,Altima,2019,20696,12316.53,Automatic,Gas,Good,3.5,34,116,37,0
3039,Mercedes,C-Class,2008,42324,1500.0,Automatic,Gas,Good,4.6,16,509,66,1
3040,Nissan,Altima,2019,51287,6666.04,Automatic,Hybrid,Excellent,3.4,19,540,20,1
3041,BMW,X5,2018,40874,16997.36,Automatic,Gas,Good,3.6,32,64,12,0
3042,Nissan,Altima,2023,42657,9072.09,Automatic,Gas,Fair,3.6,9,514,38,1
3043,Toyota,Camry,2017,183991,6975.93,Automatic,Gas,Excellent,4.1,23,186,30,0
3044,Honda,Civic,2014,35935,1500.0,Automatic,Gas,Good,4.0,3,104,47,0
3045,Hyundai,Elantra,2009,259038,1500.0,Manual,Gas,Good,4.2,19,598,82,0
3046,Hyundai,Elantra,2010,77829,1500.0,Automatic,Gas,Good,3.7,8,248,114,0
3047,Ford,F-150,2008,63274,1500.0,Automatic,Gas,,4.8,6,292,74,0
3048,Honda,Civic,2006,79677,1500.0,Automatic,Gas,Fair,4.7,16,548,71,0
3049,Nissan,Altima,2020,273199,7455.64,Automatic,Gas,Good,4.1,10,354,42,0
3050,BMW,X5,2022,32986,23236.84,Automatic,Gas,Fair,3.9,20,372,5,0
3051,Ford,F-150,2009,30569,1500.0,Automatic,Gas,Excellent,3.9,22,369,48,1
3052,Nissan,Altima,2008,38066,1500.0,Automatic,Gas,Good,4.0,30,452,93,1
3053,Mercedes,C-Class,2017,61040,11934.7,Automatic,Gas,Fair,3.4,15,366,115,0
3054,Chevrolet,Malibu,2023,21259,17033.72,Automatic,Gas,Good,3.6,10,417,99,0
3055,Nissan,Altima,2006,60682,1500.0,Automatic,Gas,Good,4.7,33,324,103,1
3056,Honda,Civic,2017,165401,7718.25,Manual,Gas,Good,4.4,33,452,51,0
3057,Ford,F-150,2015,65568,7154.94,Automatic,Gas,Excellent,5.0,30,447,12,1
3058,Honda,Civic,2008,50231,1500.0,Automatic,Hybrid,Good,4.0,26,684,10,1
3059,Ford,F-150,2019,41320,12553.38,Manual,Gas,Excellent,,18,342,37,0
3060,Nissan,Altima,2008,102652,1500.0,Automatic,Gas,,4.0,34,372,66,1
3061,Toyota,Camry,2013,36479,2405.82,Automatic,Gas,Good,4.0,7,435,67,0
3062,Mercedes,C-Class,2011,181287,1500.0,Automatic,Gas,Excellent,3.8,5,544,14,0
3063,Nissan,Altima,2023,190997,6753.4,Automatic,Gas,Poor,4.4,15,236,47,0
3064,Hyundai,Elantra,2023,69846,11873.45,Automatic,Gas,Fair,4.2,17,415,20,0
3065,Honda,Civic,2010,59461,1500.0,Automatic,Diesel,Good,3.9,6,23,109,1
3066,Chevrolet,Malibu,2010,111123,2197.33,Automatic,Gas,Fair,5.0,5,359,113,0
3067,Chevrolet,Malibu,2019,115483,8440.5,Automatic,Gas,Fair,5.0,29,560,52,0
3068,BMW,X5,2019,36916,21832.02,Automatic,Diesel,Excellent,4.9,4,291,68,0
3069,Ford,F-150,2013,43654,1720.59,Automatic,Gas,Fair,4.5,32,426,115,1
3070,Honda,Civic,2008,27081,1500.0,Automatic,Gas,Excellent,4.7,6,320,26,0
3071,BMW,X5,2022,76530,22240.15,Automatic,Hybrid,Good,5.0,27,271,47,0
3072,Honda,Civic,2022,89319,11586.92,Automatic,Gas,Good,4.7,8,545,79,0
3073,Hyundai,Elantra,2009,26636,1500.0,Automatic,Gas,Good,3.8,6,243,73,1
3074,Ford,F-150,2015,45564,5562.29,Automatic,Diesel,Excellent,4.4,19,443,3,0
3075,Nissan,Altima,2009,26679,1500.0,Manual,Gas,Excellent,4.6,32,446,2,1
3076,Nissan,Altima,2008,34916,1500.0,Automatic,Hybrid,Good,3.6,9,272,103,1
3077,Chevrolet,Malibu,2016,83333,5243.34,Automatic,Gas,Good,4.0,20,423,41,0
3078,Nissan,Altima,2006,38557,1500.0,Manual,Gas,Fair,4.9,30,259,118,1
3079,Nissan,Altima,2017,49986,5084.24,Automatic,Gas,Good,3.1,24,478,30,1
3080,Hyundai,Elantra,2014,22552,1500.0,Manual,Gas,Excellent,3.4,12,202,37,1
3081,Toyota,Camry,2013,66982,1500.0,Automatic,Gas,Excellent,,19,349,81,1
3082,Chevrolet,Malibu,2014,58304,6256.51,Automatic,Gas,Good,4.4,31,362,3,1
3083,BMW,X5,2011,38662,2663.16,Automatic,Gas,Good,3.4,25,566,9,0
3084,Mercedes,C-Class,2008,53454,1500.0,Automatic,Gas,Excellent,4.1,6,421,8,0
3085,Toyota,Camry,2023,66714,14758.01,Automatic,Gas,Good,4.9,29,543,9,1
3086,BMW,X5,2014,36720,8176.67,Manual,Gas,Good,4.2,21,483,17,0
3087,Ford,F-150,2007,24692,1500.0,Automatic,Gas,Excellent,4.8,28,482,24,1
3088,Toyota,Camry,2023,176900,9872.39,Automatic,Gas,Good,3.8,9,350,72,0
3089,Hyundai,Elantra,2006,40947,1500.0,Automatic,Hybrid,Fair,3.7,15,553,117,0
3090,BMW,X5,2014,56497,6910.17,Automatic,Gas,Good,4.7,5,346,14,1
3091,Ford,F-150,2006,109809,1500.0,Automatic,Gas,Fair,4.4,10,140,54,0
3092,Chevrolet,Malibu,2006,497540,1500.0,Automatic,Diesel,Excellent,3.5,13,367,80,0
3093,Mercedes,C-Class,2021,28376,26573.91,Automatic,Gas,Good,3.7,18,468,18,1
3094,Ford,F-150,2020,78424,14476.52,Automatic,Gas,Good,5.0,22,159,113,1
3095,Nissan,Altima,2020,39162,9980.47,Automatic,Gas,Good,3.6,21,267,88,1
3096,Honda,Civic,2018,43335,6878.73,Manual,Hybrid,Good,4.8,25,215,39,1
3097,Ford,F-150,2011,38865,1500.0,Automatic,Gas,Good,3.9,25,518,116,1
3098,Ford,F-150,2015,30473,5942.29,Automatic,Hybrid,Good,4.2,34,650,47,1
3099,Mercedes,C-Class,2005,58408,1500.0,Automatic,Diesel,Excellent,4.4,11,368,27,1
3100,Honda,Civic,2015,24718,3058.59,Automatic,Gas,Good,2.9,12,479,92,0
3101,Nissan,Altima,2008,105670,1500.0,Automatic,Gas,Good,3.3,25,475,71,0
3102,BMW,X5,2011,61883,1500.0,Manual,Gas,Poor,4.3,8,633,98,0
3103,BMW,X5,2019,77146,16142.29,Automatic,Gas,Good,3.8,5,302,91,0
3104,Ford,F-150,2022,45264,13862.6,Automatic,Gas,Good,4.8,22,367,34,1
3105,Hyundai,Elantra,2016,48034,4369.05,Automatic,Hybrid,Good,3.2,10,348,103,0
3106,Hyundai,Elantra,2021,71149,5674.65,Automatic,Gas,Fair,4.5,8,411,19,0
3107,Honda,Civic,2005,29779,1500.0,Automatic,Gas,Poor,3.4,27,775,6,1
3108,Honda,Civic,2015,48300,2612.98,Manual,Gas,Fair,4.0,10,404,30,0
3109,Nissan,Altima,2005,35747,1500.0,Automatic,Gas,Good,3.6,16,271,92,0
3110,Mercedes,C-Class,2019,35089,19408.65,Automatic,Gas,Excellent,5.0,10,226,12,1
3111,Chevrolet,Malibu,2014,16883,4081.98,Automatic,Gas,Good,3.4,13,587,15,1
3112,BMW,X5,2011,133732,1500.0,Automatic,Gas,Good,4.1,12,271,109,0
3113,Mercedes,C-Class,2006,39659,1500.0,Automatic,Gas,Fair,3.2,28,499,39,1
3114,Toyota,Camry,2014,120333,2520.94,Automatic,Hybrid,Excellent,5.0,25,298,103,1
3115,BMW,X5,2008,113695,1500.0,Automatic,Gas,Good,4.4,12,209,64,1
3116,Mercedes,C-Class,2016,27678,14293.8,Manual,Gas,Excellent,4.3,13,490,64,1
3117,BMW,X5,2023,31161,23872.09,Automatic,Gas,Fair,5.0,3,305,15,1
3118,Chevrolet,Malibu,2015,278257,2365.91,Automatic,Gas,Excellent,4.3,17,463,58,0
3119,Toyota,Camry,2012,171194,1500.0,Automatic,Gas,Good,4.3,7,474,100,0
3120,Hyundai,Elantra,2022,58752,13017.12,Automatic,Gas,,4.3,16,481,67,1
3121,Hyundai,Elantra,2015,69872,1500.0,Manual,Diesel,Excellent,4.5,25,359,1,1
3122,Chevrolet,Malibu,2015,41006,3164.93,Automatic,Gas,Good,3.9,28,502,7,1
3123,Nissan,Altima,2017,77606,6898.95,Automatic,Gas,Excellent,4.1,27,261,9,0
3124,Toyota,Camry,2007,38936,1500.0,Automatic,Gas,Good,4.7,34,31,1,1
3125,Ford,F-150,2016,17687,3889.34,Automatic,Hybrid,Fair,4.4,34,506,5,1
3126,Mercedes,C-Class,2007,27093,1500.0,Automatic,Gas,Poor,4.1,30,424,47,1
3127,Toyota,Camry,2014,60636,3845.6,Automatic,Gas,Excellent,3.4,22,308,100,1
3128,Nissan,Altima,2021,30374,7680.42,Automatic,Gas,Fair,5.0,10,179,10,0
3129,Nissan,Altima,2006,57505,1500.0,Manual,Diesel,Good,3.8,19,94,2,0
3130,Chevrolet,Malibu,2021,31420,11902.1,Automatic,Diesel,Fair,4.8,6,407,23,1
3131,BMW,X5,2020,37443,18273.18,Manual,Gas,Fair,4.3,6,647,103,0
3132,Toyota,Camry,2006,99897,1500.0,Automatic,Gas,Excellent,3.4,20,379,93,1
3133,Mercedes,C-Class,2010,69458,1500.0,Automatic,Gas,Good,5.0,29,345,56,0
3134,Toyota,Camry,2014,59527,2728.01,Automatic,Hybrid,Good,4.4,29,396,19,1
3135,Honda,Civic,2014,101455,4072.73,Automatic,Hybrid,Fair,5.0,21,726,38,0
3136,BMW,X5,2012,79886,1721.52,Manual,Hybrid,Good,4.1,5,512,47,0
3137,Mercedes,C-Class,2005,142619,1500.0,Automatic,Diesel,Good,4.6,11,259,84,1
3138,Hyundai,Elantra,2017,45437,7229.75,Automatic,Hybrid,Good,3.1,9,404,76,0
3139,Mercedes,C-Class,2013,46268,2768.32,Automatic,Gas,Poor,3.9,4,449,75,0
3140,Ford,F-150,2014,27428,2812.07,Automatic,Diesel,Fair,3.4,11,241,99,0
3141,Chevrolet,Malibu,2019,46286,10032.23,Manual,Gas,Good,4.0,26,513,52,1
3142,Ford,F-150,2009,106815,1500.0,Automatic,Hybrid,Good,4.5,8,277,49,0
3143,Mercedes,C-Class,2020,130612,13372.52,Automatic,Gas,Fair,3.8,8,173,71,0
3144,BMW,X5,2017,106530,9702.05,Automatic,Gas,Fair,4.7,30,411,23,0
3145,Toyota,Camry,2022,20403,15583.07,Automatic,Gas,Excellent,3.7,18,387,119,1
3146,Hyundai,Elantra,2015,114678,3631.44,Automatic,Gas,Good,4.7,4,399,50,1
3147,Toyota,Camry,2013,19868,1885.5,Automatic,Gas,Good,5.0,31,285,17,1
3148,BMW,X5,2020,102628,20419.05,Automatic,Gas,Good,4.8,18,306,48,1
3149,Mercedes,C-Class,2006,48017,1500.0,Automatic,Gas,Excellent,4.0,5,569,2,1
3150,Nissan,Altima,2006,91264,1500.0,Automatic,Gas,Good,2.9,24,466,69,0
3151,Toyota,Camry,2016,26917,6689.99,Automatic,Gas,Good,4.5,32,256,62,1
3152,Nissan,Altima,2012,120897,1500.0,Automatic,Gas,Good,4.1,18,107,85,1
3153,Toyota,Camry,2013,24859,1500.0,Automatic,Hybrid,Good,3.6,14,262,13,1
3154,Toyota,Camry,2016,40091,7052.75,Manual,Gas,Excellent,3.9,5,423,61,0
3155,Hyundai,Elantra,2013,32897,1953.12,Automatic,Gas,Fair,,13,305,11,0
3156,Chevrolet,Malibu,2014,20898,7053.78,Manual,Gas,Fair,3.5,13,293,88,0
3157,Chevrolet,Malibu,2006,63368,1500.0,Automatic,Gas,Good,4.5,25,311,97,1
3158,Honda,Civic,2020,176955,5271.03,Automatic,Gas,Fair,4.3,32,389,27,0
3159,Ford,F-150,2011,296601,3371.65,Automatic,Gas,Excellent,4.0,18,517,119,0
3160,BMW,X5,2006,63468,1500.0,Automatic,Gas,Fair,4.6,7,399,35,0
3161,BMW,X5,2005,117009,1500.0,Automatic,Gas,Excellent,5.0,22,409,18,1
3162,BMW,X5,2023,68820,28073.23,Manual,Gas,Good,4.0,10,366,85,0
3163,Honda,Civic,2008,80767,1500.0,Automatic,Gas,Good,,13,325,68,0
3164,Chevrolet,Malibu,2006,48762,1500.0,Automatic,Gas,Good,4.6,13,534,61,1
3165,Mercedes,C-Class,2018,67308,14122.28,Automatic,Hybrid,Good,4.8,20,511,41,0
3166,Nissan,Altima,2006,82659,1500.0,Automatic,Gas,Good,4.1,21,706,96,1
3167,Hyundai,Elantra,2019,42316,7954.3,Automatic,Gas,Good,4.0,12,491,43,0
3168,Nissan,Altima,2016,57153,4539.57,Manual,Gas,Fair,2.9,30,325,49,0
3169,Mercedes,C-Class,2009,57811,1500.0,Automatic,Gas,Good,3.7,6,264,11,0
3170,Hyundai,Elantra,2011,98306,1500.0,Automatic,Gas,Excellent,3.5,30,542,67,0
3171,Honda,Civic,2014,31583,4781.05,Automatic,Gas,Good,4.6,12,277,51,1
3172,Mercedes,C-Class,2018,58050,12391.53,Manual,Gas,Fair,4.1,16,521,52,0
3173,BMW,X5,2018,188565,9659.36,Manual,Gas,Good,4.0,8,286,119,1
3174,Ford,F-150,2009,120383,1500.0,Automatic,Gas,Good,4.2,33,452,85,0
3175,Toyota,Camry,2022,134525,11575.73,Manual,Gas,Good,3.7,7,241,43,0
3176,Nissan,Altima,2018,60758,8580.49,Automatic,Gas,Good,5.0,17,516,58,1
3177,Chevrolet,Malibu,2006,72591,1500.0,Manual,Diesel,Excellent,5.0,7,214,78,1
3178,Chevrolet,Malibu,2016,109244,5049.34,Automatic,Gas,Good,5.0,25,440,70,0
3179,Honda,Civic,2010,152688,1500.0,Automatic,Gas,,4.6,26,370,115,1
3180,Hyundai,Elantra,2008,18565,1500.0,Automatic,Gas,Excellent,4.2,8,415,117,1
3181,Chevrolet,Malibu,2017,27193,8884.41,Automatic,Gas,Excellent,5.0,33,340,29,1
3182,BMW,X5,2008,131355,1500.0,Automatic,Gas,Good,3.8,32,337,31,1
3183,Nissan,Altima,2018,50709,6322.33,Automatic,Gas,Good,3.7,21,423,111,0
3184,Mercedes,C-Class,2020,40013,12027.53,Automatic,Diesel,Poor,3.8,22,249,28,0
3185,BMW,X5,2008,28212,1500.0,Manual,Gas,Good,4.5,32,248,107,1
3186,Honda,Civic,2005,42915,1500.0,Automatic,Gas,Fair,3.7,34,346,50,1
3187,BMW,X5,2017,25811,18091.92,Automatic,Gas,Excellent,4.1,19,340,36,0
3188,Mercedes,C-Class,2008,209956,1500.0,Automatic,Diesel,Excellent,3.2,16,249,92,0
3189,Ford,F-150,2022,59073,13269.84,Manual,Gas,Fair,4.5,13,538,19,1
3190,Honda,Civic,2010,57828,1500.0,Manual,Gas,Good,3.3,16,349,67,0
3191,Ford,F-150,2007,85207,1500.0,Automatic,Gas,Excellent,3.6,7,366,12,0
3192,Toyota,Camry,2017,106660,5028.01,Automatic,Gas,Good,4.9,15,200,100,1
3193,Ford,F-150,2020,105612,12818.15,Automatic,Gas,Good,4.9,33,710,88,1
3194,Toyota,Camry,2009,114025,1500.0,Automatic,Diesel,Fair,4.4,14,764,76,0
3195,Toyota,Camry,2008,41006,1500.0,Automatic,Gas,Excellent,4.4,28,282,24,1
3196,Ford,F-150,2012,50075,1500.0,Manual,Gas,Good,3.9,34,583,65,1
3197,Honda,Civic,2023,94979,13770.45,Automatic,Hybrid,Good,3.7,26,386,92,0
3198,Hyundai,Elantra,2018,43632,3400.92,Automatic,Gas,Poor,4.0,21,640,80,1
3199,Mercedes,C-Class,2011,59690,1500.0,Automatic,Gas,Fair,3.3,12,450,21,0
3200,BMW,X5,2018,76058,16396.08,Automatic,Gas,Excellent,4.4,15,414,94,0
3201,BMW,X5,2010,95904,1500.0,Automatic,Gas,Good,4.2,17,25,98,1
3202,Mercedes,C-Class,2016,20607,8473.37,Automatic,Gas,Fair,3.6,22,268,26,0
3203,Nissan,Altima,2020,91935,8071.09,Automatic,Gas,Good,5.0,15,403,118,0
3204,Nissan,Altima,2021,52039,10994.77,Automatic,Hybrid,Fair,4.6,6,429,35,1
3205,Toyota,Camry,2017,91534,6233.22,Automatic,Diesel,Fair,4.6,24,217,95,0
3206,Toyota,Camry,2018,95431,8519.69,Automatic,Gas,Excellent,3.9,34,290,80,0
3207,Honda,Civic,2011,157117,1500.0,Manual,Gas,Excellent,4.2,11,483,58,0
3208,Chevrolet,Malibu,2018,134870,6429.15,Automatic,Gas,Fair,4.6,28,192,42,0
3209,Ford,F-150,2019,134314,12172.59,Automatic,Gas,Excellent,4.3,21,420,29,1
3210,Toyota,Camry,2016,142372,5403.04,Automatic,Gas,Excellent,5.0,22,585,29,0
3211,BMW,X5,2021,71312,22859.1,Automatic,Gas,Good,4.1,24,457,9,1
3212,Honda,Civic,2013,61041,1739.42,Automatic,Gas,Fair,3.9,24,450,78,0
3213,Ford,F-150,2019,101082,12256.89,Automatic,Diesel,Excellent,,9,96,72,1
3214,Honda,Civic,2016,92897,4131.01,Automatic,Gas,Good,3.4,17,276,2,1
3215,Ford,F-150,2006,49739,1500.0,Automatic,Gas,Excellent,4.8,19,708,75,1
3216,Ford,F-150,2009,76335,1500.0,Automatic,Gas,Excellent,3.4,16,310,2,0
3217,Mercedes,C-Class,2017,58626,14260.44,Manual,Gas,Good,4.6,16,589,111,0
3218,Toyota,Camry,2012,35869,1500.0,Automatic,Diesel,Excellent,3.8,11,308,18,0
3219,Hyundai,Elantra,2018,129868,6103.15,Manual,Hybrid,Fair,4.5,18,358,69,0
3220,Honda,Civic,2019,61890,4862.67,Automatic,Gas,Fair,4.7,4,477,57,1
3221,Hyundai,Elantra,2015,204684,1500.0,Automatic,Gas,Fair,4.3,16,415,71,0
3222,Honda,Civic,2005,22577,1500.0,Automatic,Gas,Excellent,,6,457,23,1
3223,Mercedes,C-Class,2007,42870,1500.0,Automatic,Gas,Good,3.7,5,277,19,0
3224,BMW,X5,2021,61058,27352.32,Automatic,Gas,Excellent,3.8,5,229,19,0
3225,Hyundai,Elantra,2023,118471,10589.03,Automatic,Gas,Excellent,3.1,13,267,58,0
3226,BMW,X5,2018,76090,16344.53,Automatic,Gas,Good,4.9,7,320,112,0
3227,Nissan,Altima,2012,72134,1500.0,Automatic,Gas,Good,4.3,18,365,83,1
3228,Toyota,Camry,2017,30443,6488.84,Manual,Gas,Excellent,3.5,25,555,49,1
3229,Toyota,Camry,2007,29906,1500.0,Automatic,Gas,Excellent,5.0,31,413,45,0
3230,Chevrolet,Malibu,2009,72656,1500.0,Automatic,Gas,Fair,3.8,30,472,104,0
3231,Mercedes,C-Class,2013,26411,3293.15,Automatic,Gas,Good,4.4,25,421,28,1
3232,BMW,X5,2010,43515,1500.0,Manual,Gas,Fair,3.7,32,232,75,0
3233,Ford,F-150,2006,80866,1500.0,Automatic,Gas,Poor,3.0,32,402,50,0
3234,Honda,Civic,2017,33209,8651.88,Manual,Gas,Good,,25,419,11,1
3235,Toyota,Camry,2009,156876,1500.0,Automatic,Hybrid,Excellent,3.9,21,513,55,1
3236,Hyundai,Elantra,2012,124786,1500.0,Automatic,Hybrid,Fair,4.7,11,239,9,0
3237,Honda,Civic,2005,23321,1500.0,Automatic,Diesel,Excellent,4.4,24,93,14,1
3238,Honda,Civic,2016,34220,5111.12,Automatic,Gas,Excellent,4.3,34,426,98,1
3239,Chevrolet,Malibu,2015,15192,1802.79,Manual,Gas,Fair,3.0,13,453,93,0
3240,BMW,X5,2011,37438,1500.0,Automatic,Gas,Good,5.0,14,373,113,1
3241,Toyota,Camry,2019,94829,11245.01,Manual,Gas,Excellent,4.3,29,404,21,1
3242,Honda,Civic,2015,46707,1802.25,Automatic,Gas,Good,4.1,28,531,48,0
3243,Toyota,Camry,2020,78942,10104.55,Automatic,Gas,Good,4.9,29,331,58,0
3244,Ford,F-150,2007,24018,1500.0,Automatic,Gas,Excellent,4.9,10,358,69,1
3245,Chevrolet,Malibu,2018,96643,10545.24,Automatic,Gas,Excellent,4.9,16,411,97,1
3246,Ford,F-150,2007,42913,1500.0,Automatic,Hybrid,Excellent,4.1,33,217,9,1
3247,Toyota,Camry,2005,60312,1500.0,Automatic,Gas,Good,3.6,32,377,67,1
3248,Nissan,Altima,2019,56628,5722.95,Automatic,Hybrid,Fair,4.8,19,390,78,1
3249,Hyundai,Elantra,2005,27919,1500.0,Automatic,Gas,Good,3.4,22,645,18,1
3250,Toyota,Camry,2021,29975,11867.37,Automatic,Gas,Good,5.0,17,355,12,0
3251,BMW,X5,2006,107009,1500.0,Automatic,Gas,Excellent,4.2,17,430,87,1
3252,Honda,Civic,2010,76068,1500.0,Automatic,Gas,Excellent,3.6,25,537,78,0
3253,Honda,Civic,2012,112423,1500.0,Automatic,Gas,Excellent,3.5,14,274,16,1
3254,Ford,F-150,2020,72750,12111.43,Automatic,Gas,Excellent,3.4,11,606,37,0
3255,Hyundai,Elantra,2023,65237,14388.43,Manual,Gas,Excellent,4.3,14,664,20,1
3256,Chevrolet,Malibu,2005,21255,1500.0,Automatic,Gas,Good,4.2,21,395,20,1
3257,Nissan,Altima,2007,50908,1500.0,Automatic,Gas,Excellent,3.5,14,319,15,1
3258,Mercedes,C-Class,2007,58898,1500.0,Automatic,Gas,Fair,4.0,13,644,105,0
3259,Hyundai,Elantra,2009,193274,1500.0,Automatic,Gas,Fair,3.4,30,519,25,0
3260,Honda,Civic,2016,90415,3781.03,Automatic,Diesel,Good,,8,412,17,1
3261,BMW,X5,2016,150487,9665.46,Automatic,Gas,Excellent,4.2,10,614,12,0
3262,Hyundai,Elantra,2017,85692,3166.58,Automatic,Gas,Fair,4.0,13,598,109,0
3263,Ford,F-150,2013,39074,1500.0,Automatic,Gas,Poor,3.4,5,349,42,1
3264,Ford,F-150,2011,64233,1500.0,Automatic,Hybrid,Excellent,4.0,18,437,39,1
3265,Mercedes,C-Class,2008,68991,1500.0,Automatic,Gas,Good,4.0,34,486,56,0
3266,BMW,X5,2023,34081,26953.88,Automatic,Gas,Fair,4.4,8,404,53,0
3267,Chevrolet,Malibu,2023,47541,15636.41,Automatic,Gas,Good,4.3,11,191,71,0
3268,Hyundai,Elantra,2010,52920,1500.0,Automatic,Gas,Good,4.7,11,259,72,1
3269,BMW,X5,2017,156901,10461.93,Automatic,Gas,Good,3.9,8,196,88,0
3270,Chevrolet,Malibu,2015,17180,4002.74,Automatic,Gas,Good,,7,473,47,0
3271,BMW,X5,2017,123437,10895.86,Manual,Diesel,Good,4.8,3,222,25,0
3272,BMW,X5,2017,34129,11416.76,Automatic,Gas,Fair,3.6,5,428,85,0
3273,Toyota,Camry,2019,26284,12811.93,Automatic,Diesel,Good,3.5,33,674,50,1
3274,Ford,F-150,2017,121535,8210.36,Automatic,Diesel,Excellent,4.2,5,614,118,0
3275,Hyundai,Elantra,2015,92886,6517.26,Automatic,Gas,Good,4.4,14,124,33,0
3276,BMW,X5,2023,127097,23002.12,Automatic,Gas,Good,3.9,6,208,74,0
3277,Hyundai,Elantra,2012,96801,2753.01,Automatic,Gas,Excellent,3.9,23,283,86,0
3278,Mercedes,C-Class,2012,206056,1500.0,Automatic,Hybrid,Good,4.0,18,224,83,0
3279,BMW,X5,2014,83720,1549.39,Automatic,Gas,Fair,5.0,13,151,29,1
3280,Honda,Civic,2020,54508,10567.0,Automatic,Gas,Good,4.2,10,398,3,0
3281,Ford,F-150,2023,73552,20043.71,Automatic,Gas,Excellent,3.6,31,505,39,1
3282,Honda,Civic,2015,126257,1500.0,Manual,Hybrid,Excellent,3.6,29,543,4,1
3283,Hyundai,Elantra,2017,37510,5687.81,Automatic,Gas,Good,4.0,11,328,37,1
